0.000000,73.000000
0.000000,73.498929
0.000000,73.497309
1.000000,73.495433
1.000000,73.493498
1.000000,73.491762
1.000000,73.490290
1.000000,73.489082
1.000000,73.488137
1.000000,73.487454
1.000000,73.487032
1.000000,73.486871
1.000000,73.486970
1.000000,73.487328
1.000000,73.487945
1.000000,73.488821
1.000000,73.489953
1.000000,73.491343
1.000000,73.492988
1.000000,73.494889
1.000000,73.497045
1.000000,73.499454
1.000000,73.502117
1.000000,73.505033
1.000000,73.508201
1.000000,73.511620
1.000000,73.515290
1.000000,73.519210
1.000000,73.523380
1.000000,73.527799
1.000000,73.532465
1.000000,73.537379
1.000000,73.542541
1.000000,73.547948
1.000000,73.553601
1.000000,73.559499
1.000000,73.565641
1.000000,73.572028
1.000000,73.578657
1.000000,73.585528
1.000000,73.592642
1.000000,73.599996
1.000000,73.607592
1.000000,73.615427
1.000000,73.623501
1.000000,73.631814
1.000000,73.640366
1.000000,73.649154
1.000000,73.658180
1.000000,73.667441
1.000000,73.676939
1.000000,73.686671
1.000000,73.696638
1.000000,73.706838
1.000000,73.717272
1.000000,73.727938
1.000000,73.738837
1.000000,73.749966
1.000000,73.761327
1.000000,73.772917
1.000000,73.784737
1.000000,73.796786
1.000000,73.809064
1.000000,73.821569
1.000000,73.834301
1.000000,73.847260
1.000000,73.860445
1.000000,73.873856
1.000000,73.887491
1.000000,73.901351
1.000000,73.915434
1.000000,73.929740
1.000000,73.944269
1.000000,73.959020
1.000000,73.973992
1.000000,73.989185
1.000000,74.004598
1.000000,74.020231
1.000000,74.036083
1.000000,74.052153
1.000000,74.068441
1.000000,74.084947
1.000000,74.101669
1.000000,74.118608
1.000000,74.135762
1.000000,74.153132
1.000000,74.170716
1.000000,74.188514
1.000000,74.206526
1.000000,74.224750
1.000000,74.243187
1.000000,74.261835
1.000000,74.280695
1.000000,74.299765
1.000000,74.319046
1.000000,74.338536
1.000000,74.358235
1.000000,74.378143
1.000000,74.398259
1.000000,74.418582
1.000000,74.439112
1.000000,74.459848
1.000000,74.480791
1.000000,74.501938
1.000000,74.523290
1.000000,74.544847
1.000000,74.566607
1.000000,74.588570
1.000000,74.610736
1.000000,74.633104
1.000000,74.655674
1.000000,74.678445
1.000000,74.701416
1.000000,74.724587
1.000000,74.747958
1.000000,74.771528
1.000000,74.795296
1.000000,74.819262
1.000000,74.843425
1.000000,74.867786
1.000000,74.892343
1.000000,74.917096
1.000000,74.942044
1.000000,74.967187
1.000000,74.992524
1.000000,75.018055
1.000000,75.043780
1.000000,75.069698
1.000000,75.095808
1.000000,75.122109
1.000000,75.148602
1.000000,75.175286
1.000000,75.202161
1.000000,75.229225
1.000000,75.256479
1.000000,75.283921
1.000000,75.311552
1.000000,75.339371
1.000000,75.367377
1.000000,75.395570
1.000000,75.423950
1.000000,75.452516
1.000000,75.481267
1.000000,75.510203
1.000000,75.539324
1.000000,75.568628
1.000000,75.598117
1.000000,75.627788
1.000000,75.657642
1.000000,75.687678
1.000000,75.717896
1.000000,75.748295
1.000000,75.778875
1.000000,75.809635
1.000000,75.840574
1.000000,75.871693
1.000000,75.902991
1.000000,75.934468
1.000000,75.966122
1.000000,75.997954
1.000000,76.029962
1.000000,76.062148
1.000000,76.094509
1.000000,76.127046
1.000000,76.159758
1.000000,76.192645
1.000000,76.225706
1.000000,76.258941
1.000000,76.292350
1.000000,76.325931
1.000000,76.359685
1.000000,76.393611
1.000000,76.427708
1.000000,76.461976
1.000000,76.496415
1.000000,76.531025
1.000000,76.565804
1.000000,76.600752
1.000000,76.635870
1.000000,76.671156
1.000000,76.706610
1.000000,76.742231
1.000000,76.778020
1.000000,76.813975
1.000000,76.850097
1.000000,76.886385
1.000000,76.922838
1.000000,76.959456
1.000000,76.996238
1.000000,77.033185
1.000000,77.070296
1.000000,77.107570
1.000000,77.145006
1.000000,77.182605
1.000000,77.220367
1.000000,77.258289
1.000000,77.296373
1.000000,77.334618
1.000000,77.373023
1.000000,77.411588
1.000000,77.450313
1.000000,77.489196
1.000000,77.528239
1.000000,77.567439
1.000000,77.606798
1.000000,77.646314
1.000000,77.685987
1.000000,77.725817
1.000000,77.765803
1.000000,77.805944
1.000000,77.846242
1.000000,77.886694
1.000000,77.927301
1.000000,77.968062
1.000000,78.008977
1.000000,78.050045
1.000000,78.091266
1.000000,78.132640
1.000000,78.174166
1.000000,78.215844
1.000000,78.257674
1.000000,78.299654
1.000000,78.341786
1.000000,78.384067
1.000000,78.426498
1.000000,78.469079
1.000000,78.511809
1.000000,78.554688
1.000000,78.597714
1.000000,78.640889
1.000000,78.684212
1.000000,78.727681
1.000000,78.771298
1.000000,78.815060
1.000000,78.858969
1.000000,78.903024
1.000000,78.947223
1.000000,78.991568
1.000000,79.036057
1.000000,79.080690
1.000000,79.125467
1.000000,79.170388
1.000000,79.215451
1.000000,79.260657
1.000000,79.306006
1.000000,79.351496
1.000000,79.397128
1.000000,79.442901
1.000000,79.488815
1.000000,79.534869
1.000000,79.581063
1.000000,79.627397
1.000000,79.673871
1.000000,79.720483
1.000000,79.767234
1.000000,79.814123
1.000000,79.861150
1.000000,79.908315
1.000000,79.955617
1.000000,80.003056
1.000000,80.050631
1.000000,80.098342
1.000000,80.146189
1.000000,80.194172
1.000000,80.242290
1.000000,80.290542
1.000000,80.338929
1.000000,80.387449
1.000000,80.436104
1.000000,80.484892
1.000000,80.533812
1.000000,80.582866
1.000000,80.632051
1.000000,80.681369
1.000000,80.730818
1.000000,80.780398
1.000000,80.830110
1.000000,80.879952
1.000000,80.929924
1.000000,80.980026
1.000000,81.030258
1.000000,81.080619
1.000000,81.131108
1.000000,81.181727
1.000000,81.232473
1.000000,81.283348
1.000000,81.334350
1.000000,81.385479
1.000000,81.436735
1.000000,81.488118
1.000000,81.539627
1.000000,81.591262
1.000000,81.643022
1.000000,81.694908
1.000000,81.746919
1.000000,81.799054
1.000000,81.851313
1.000000,81.903697
1.000000,81.956204
1.000000,82.008835
1.000000,82.061588
1.000000,82.114464
1.000000,82.167463
1.000000,82.220583
1.000000,82.273826
1.000000,82.327189
1.000000,82.380674
1.000000,82.434280
1.000000,82.488006
1.000000,82.541852
1.000000,82.595818
1.000000,82.649904
1.000000,82.704108
1.000000,82.758432
1.000000,82.812874
1.000000,82.867435
1.000000,82.922114
1.000000,82.976910
1.000000,83.031824
1.000000,83.086854
1.000000,83.142002
1.000000,83.197266
1.000000,83.252646
1.000000,83.308142
1.000000,83.363754
1.000000,83.419480
1.000000,83.475322
1.000000,83.531279
1.000000,83.587349
1.000000,83.643534
1.000000,83.699833
1.000000,83.756245
1.000000,83.812770
1.000000,83.869409
1.000000,83.926159
1.000000,83.983022
1.000000,84.039998
1.000000,84.097084
1.000000,84.154283
1.000000,84.211592
1.000000,84.269012
1.000000,84.326543
1.000000,84.384184
1.000000,84.441935
